s0914007
WINNER
Conquer the continents of NORTH AMERICA and AUSTRALIA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.0724526819557573, 0.07164271326909448, 0.07164271326909448, 0.07088556755176997, 0.07088556755176997, 0.05710672271077746, 0.05782034953440691, 0.05783611651964353, 0.05863525759174557, 0.05863525759174557, 0.05863525759174557, 0.05554515752550001, 0.05554515752550001, 0.05554515752550001, 0.05554515752550001, 0.05554515752550001, 0.05554515752550001, 0.04719660930142404, 0.04719660930142404, 0.04719660930142404, 0.047503039871854225, 0.047503039871854225, 0.02820250814130338, 0.027822325960650526, 0.027822325960650526, 0.027822325960650526, 0.027822325960650526, 0.02660958092801357, 0.026254283078566313, 0.026254283078566313, 0.026254283078566313, 0.02594800944644266, 0.024336360223634744, 0.024336360223634744, 0.024683817621384763
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090935, 0.09421398471090935, 0.09502395339757219, 0.09502395339757219, 0.0959384740559871, 0.0959384740559871, 0.10985833472931142, 0.10682641530789774, 0.10681280358156292, 0.10612290063479593, 0.10612290063479593, 0.10612290063479593, 0.10258181838096159, 0.10258181838096159, 0.10258181838096159, 0.10258181838096159, 0.10258181838096159, 0.10258181838096159, 0.08716356599282682, 0.08716356599282682, 0.08716356599282682, 0.08772948760548607, 0.08772948760548607, 0.04677478418758529, 0.047085957837843584, 0.047085957837843584, 0.047085957837843584, 0.047085957837843584, 0.05426662306299119, 0.05354204139734205, 0.05354204139734205, 0.05354204139734205, 0.05397578570854912, 0.048557052918480344, 0.048557052918480344, 0.049250316294532775
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090935, 0.09421398471090935, 0.09502395339757219, 0.09502395339757219, 0.0959384740559871, 0.0959384740559871, 0.10402227956415372, 0.10115142620152644, 0.10113853757723006, 0.10048528466403454, 0.10048528466403454, 0.10048528466403454, 0.09299902687832468, 0.09299902687832468, 0.09299902687832468, 0.09299902687832468, 0.09299902687832468, 0.09299902687832468, 0.09435865636201256, 0.09435865636201256, 0.09435865636201256, 0.09497129310270241, 0.09497129310270241, 0.03523013607354518, 0.03475521838572714, 0.03475521838572714, 0.03475521838572714, 0.03475521838572714, 0.03636923543665676, 0.03588362421370505, 0.03588362421370505, 0.03588362421370505, 0.036174317610183575, 0.031157912289240766, 0.031157912289240766, 0.03160276299920145
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.0724526819557573, 0.07164271326909448, 0.07164271326909448, 0.07233221037973729, 0.07233221037973729, 0.054642137516084065, 0.055324965967462995, 0.05534005248853473, 0.05610470460449847, 0.05610470460449847, 0.05610470460449847, 0.06346370066749454, 0.06346370066749454, 0.06346370066749454, 0.06346370066749454, 0.06346370066749454, 0.06346370066749454, 0.05485628498911458, 0.05485628498911458, 0.05485628498911458, 0.054108199184213876, 0.054108199184213876, 0.11567033135487574, 0.11406540021916181, 0.11406540021916181, 0.11406540021916181, 0.11406540021916181, 0.11020660471415297, 0.11095417975490152, 0.11095417975490152, 0.11095417975490152, 0.10965982562871411, 0.12020251692137567, 0.12020251692137567, 0.1194803123837933
fred
LOSER
Conquer the continents of ASIA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.10074113612942374, 0.09903770143930256, 0.09962598188706459, 0.09867122407809055, 0.09867122407809055, 0.09867122407809055, 0.13810473056000394, 0.13810473056000394, 0.13810473056000394, 0.13810473056000394, 0.13810473056000394, 0.13810473056000394, 0.10681024736372623, 0.10681024736372623, 0.10737865288933039, 0.10737865288933039, 0.10657349282361786, 0.1061632441570808, 0.10422412665054025, 0.10507334681952504, 0.10585347904314037, 0.10585347904314037, 0.10585347904314037, 0.09188454819877848, 0.0967507608807453, 0.09551985762702515, 0.09828484572391345, 0.09828484572391345, 0.12202744261613557, 0.12202744261613557, 0.12091038024925466, 0.12185453397400327, 0.12240899018526923, 0.10841844760306031, 0.10841844760306031
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.10032442974406508, 0.11476717516087355, 0.11544888812685349, 0.11667601072193504, 0.11667601072193504, 0.11667601072193504, 0.09833082926282559, 0.09833082926282559, 0.09833082926282559, 0.09833082926282559, 0.09833082926282559, 0.09833082926282559, 0.10480319918733998, 0.10480319918733998, 0.10536092392807782, 0.10536092392807782, 0.1045708934504102, 0.10416835367752669, 0.15283562515089397, 0.15099931701965696, 0.14907802747205806, 0.14907802747205806, 0.14907802747205806, 0.1744982736804991, 0.1661526271848998, 0.16403876464207046, 0.15886112592129564, 0.15886112592129564, 0.13678588126813915, 0.13678588126813915, 0.1355337173531259, 0.13386022182838048, 0.1344693057008773, 0.16970871333930115, 0.16970871333930115
Occupy-Asia-Africa, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09142309007417276, 0.09142309007417276, 0.09142309007417276, 0.09142309007417276, 0.09142309007417276, 0.09142309007417276, 0.09265656559972994, 0.09265656559972994, 0.09265656559972994, 0.09265656559972994, 0.09265656559972994, 0.09265656559972994, 0.09389809644163258, 0.09389809644163258, 0.09389809644163258, 0.09389809644163258, 0.09389809644163258, 0.09389809644163258, 0.09389809644163258, 0.09389809644163258, 0.09514750595091699, 0.09514750595091699, 0.09514750595091699, 0.09514750595091699, 0.09640461199412416, 0.09640461199412416, 0.09640461199412416, 0.09640461199412416, 0.09640461199412416, 0.09640461199412416, 0.09766922702695822, 0.09766922702695822, 0.09766922702695822, 0.09766922702695822, 0.09766922702695822, 0.09766922702695822, 0.09894115817553117, 0.09894115817553117, 0.09894115817553117, 0.09894115817553117, 0.09894115817553117, 0.09894115817553117, 0.06243848427688828, 0.042655404172022064, 0.042050601068983194, 0.0424975628677994, 0.0424975628677994, 0.0424975628677994, 0.053497938415898005, 0.053497938415898005, 0.053497938415898005, 0.053497938415898005, 0.053497938415898005, 0.053497938415898005, 0.04750126701233158, 0.04750126701233158, 0.046798971463278924, 0.046798971463278924, 0.04836324005127089, 0.049160273001186985, 0.030464584265969943, 0.030712810278792708, 0.03157228711000852, 0.03157228711000852, 0.03157228711000852, 0.03176468306182804, 0.03344694309993288, 0.0350987143267348, 0.036114707542600384, 0.036114707542600384, 0.04562555806642515, 0.04562555806642515, 0.04707194011846584, 0.0474395111037061, 0.04670226146923719, 0.03363183690827798, 0.03363183690827798
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08428570304741614, 0.08428570304741614, 0.08428570304741614, 0.08428570304741614, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.09798522844675923, 0.10858837082835907, 0.1070487163600513, 0.10818655233882275, 0.10818655233882275, 0.10818655233882275, 0.08093306508060794, 0.08093306508060794, 0.08093306508060794, 0.08093306508060794, 0.08093306508060794, 0.08093306508060794, 0.10718860735377334, 0.10718860735377334, 0.10560384790232197, 0.10560384790232197, 0.10481199590168118, 0.104408528018472, 0.07919600868713907, 0.0798412992742765, 0.07882541220412231, 0.07882541220412231, 0.07882541220412231, 0.06527546102118642, 0.06738476049179555, 0.06652746365830872, 0.06708415355636649, 0.06708415355636649, 0.06188805076121887, 0.06188805076121887, 0.061321515800042595, 0.06180035754572636, 0.06083992836020983, 0.0517524282075108, 0.0517524282075108
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.08506349028462443, 0.09426835017280422, 0.0948283008425341, 0.09391952123478295, 0.09391952123478295, 0.09391952123478295, 0.08471589939526875, 0.08471589939526875, 0.08471589939526875, 0.08471589939526875, 0.08471589939526875, 0.08471589939526875, 0.09746673693556071, 0.09746673693556071, 0.09798541967625432, 0.09798541967625432, 0.09725069312844864, 0.0968763320549894, 0.08326535240372784, 0.08394380008097212, 0.0828757134904857, 0.0828757134904857, 0.0828757134904857, 0.072063388748575, 0.07439203209110665, 0.07344558584594828, 0.07406016535114884, 0.07406016535114884, 0.07136033520540724, 0.07136033520540724, 0.0707070891548715, 0.07125922009229874, 0.07158346011769305, 0.06870297827685722, 0.06870297827685722
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.08506349028462443, 0.09426835017280422, 0.0948283008425341, 0.09391952123478295, 0.09391952123478295, 0.09391952123478295, 0.08471589939526875, 0.08471589939526875, 0.08471589939526875, 0.08471589939526875, 0.08471589939526875, 0.08471589939526875, 0.09746673693556071, 0.09746673693556071, 0.09798541967625432, 0.09798541967625432, 0.09725069312844864, 0.0968763320549894, 0.08326535240372784, 0.08394380008097212, 0.0828757134904857, 0.0828757134904857, 0.0828757134904857, 0.072063388748575, 0.07439203209110665, 0.07344558584594828, 0.07406016535114884, 0.07406016535114884, 0.07136033520540724, 0.07136033520540724, 0.0707070891548715, 0.07125922009229874, 0.07158346011769305, 0.06870297827685722, 0.06870297827685722
