s0914007
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115, Turn 116
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07290699714536694, 0.07290699714536694, 0.07244775354664479, 0.07244775354664479, 0.07335708436899552, 0.05414078384815477, 0.05414078384815477, 0.05414078384815477, 0.05414078384815477, 0.05414078384815477, 0.05414078384815477, 0.03988085560524082, 0.04010047206678573, 0.04010047206678573, 0.04010047206678573, 0.04010047206678573, 0.04010047206678573, 0.030709785022363278, 0.030709785022363278, 0.030709785022363278, 0.030837199124108094, 0.030359917602889492, 0.030359917602889492, 0.026637446151698493, 0.026637446151698493, 0.026513612380751925, 0.026513612380751925, 0.026513612380751925, 0.06721296916990353, 0.06669380587720163, 0.06903338428997546, 0.06878553164252658, 0.06846605928406253, 0.06810910526039565, 0.067321804070251, 0.067321804070251, 0.060865499648054544, 0.0612419803643129
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09421398471090939, 0.09290866106527415, 0.09290866106527415, 0.09232342632058978, 0.09232342632058978, 0.09348222742992007, 0.09334541936024654, 0.09334541936024654, 0.09334541936024654, 0.09334541936024654, 0.09334541936024654, 0.09334541936024654, 0.10065952608230666, 0.09918956453159013, 0.09918956453159013, 0.09918956453159013, 0.09918956453159013, 0.09918956453159013, 0.11731513461124186, 0.11731513461124186, 0.11731513461124186, 0.11780187206273098, 0.11834550614549748, 0.11834550614549748, 0.10162574477595648, 0.10162574477595648, 0.10115330086638682, 0.10115330086638682, 0.10115330086638682, 0.0255081340298645, 0.026354752500259093, 0.026199003566596393, 0.026104940491733546, 0.025983696871057633, 0.026375742859607757, 0.026060426466231423, 0.026060426466231423, 0.049997996265995485, 0.04831509106718149
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09421398471090939, 0.09480475434389488, 0.09480475434389488, 0.09420757604461519, 0.09420757604461519, 0.09161258466435367, 0.1230841183041563, 0.1230841183041563, 0.1230841183041563, 0.1230841183041563, 0.1230841183041563, 0.1230841183041563, 0.14691661844700796, 0.14772566096617687, 0.14772566096617687, 0.14772566096617687, 0.14772566096617687, 0.14772566096617687, 0.1665660790334068, 0.1665660790334068, 0.1665660790334068, 0.1672571573762133, 0.16802901855077879, 0.16802901855077879, 0.20006158091208426, 0.20006158091208426, 0.19913152253318464, 0.19913152253318464, 0.19913152253318464, 0.03557045538405948, 0.03675104368162895, 0.03580317926934685, 0.03638812603219173, 0.023924081444380105, 0.024780664457164748, 0.024484416886671925, 0.024484416886671925, 0.008061912818489364, 0.00811177940514137
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07290699714536694, 0.07290699714536694, 0.07392627769042137, 0.07392627769042137, 0.07188994408079095, 0.0689420627399759, 0.0689420627399759, 0.0689420627399759, 0.0689420627399759, 0.0689420627399759, 0.0689420627399759, 0.05600301217576901, 0.056311410357885304, 0.056311410357885304, 0.056311410357885304, 0.056311410357885304, 0.056311410357885304, 0.03422576327264317, 0.03422576327264317, 0.03422576327264317, 0.033693887960429464, 0.03317239215152668, 0.03317239215152668, 0.0434280367181645, 0.0434280367181645, 0.04410831121718845, 0.04410831121718845, 0.04410831121718845, 0.11786690839271283, 0.11695648629683619, 0.11863806649490163, 0.12057635673511456, 0.12001634342793598, 0.11939062731194562, 0.12041891795668308, 0.12041891795668308, 0.09605946374953732, 0.09665363509331887
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09421398471090939, 0.09480475434389488, 0.09480475434389488, 0.09420757604461519, 0.09420757604461519, 0.09539002613316298, 0.10313641913183651, 0.10313641913183651, 0.10313641913183651, 0.10313641913183651, 0.10313641913183651, 0.10313641913183651, 0.11747495971315464, 0.11812187248823922, 0.11812187248823922, 0.11812187248823922, 0.11812187248823922, 0.11812187248823922, 0.14211581193195905, 0.14211581193195905, 0.14211581193195905, 0.1427054467505636, 0.1433640062733589, 0.1433640062733589, 0.12852042446801956, 0.12852042446801956, 0.12792295094466105, 0.12792295094466105, 0.12792295094466105, 0.03954718882309574, 0.04085976544946191, 0.040618296101631785, 0.04047246300468605, 0.03064593359858492, 0.031743187267132364, 0.031363704218005814, 0.031363704218005814, 0.016765783026437216, 0.016869486997306157
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09421398471090939, 0.09480475434389488, 0.09480475434389488, 0.09420757604461519, 0.09420757604461519, 0.09539002613316298, 0.10313641913183651, 0.10313641913183651, 0.10313641913183651, 0.10313641913183651, 0.10313641913183651, 0.10313641913183651, 0.11747495971315464, 0.11812187248823922, 0.11812187248823922, 0.11812187248823922, 0.11812187248823922, 0.11812187248823922, 0.14211581193195905, 0.14211581193195905, 0.14211581193195905, 0.1427054467505636, 0.1433640062733589, 0.1433640062733589, 0.12852042446801956, 0.12852042446801956, 0.12792295094466105, 0.12792295094466105, 0.12792295094466105, 0.03954718882309574, 0.04085976544946191, 0.040618296101631785, 0.04047246300468605, 0.03064593359858492, 0.031743187267132364, 0.031363704218005814, 0.031363704218005814, 0.016765783026437216, 0.016869486997306157
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07144885859305022, 0.07144885859305022, 0.0724477535466448, 0.0724477535466448, 0.07335708436899553, 0.06446530541919827, 0.06446530541919827, 0.06446530541919827, 0.06446530541919827, 0.06446530541919827, 0.06446530541919827, 0.05585754980648133, 0.05504184508653636, 0.05504184508653636, 0.05504184508653636, 0.05504184508653636, 0.05504184508653636, 0.044624092075451184, 0.044624092075451184, 0.044624092075451184, 0.043930624621831095, 0.04413335641550693, 0.04413335641550693, 0.043002670277648106, 0.043002670277648106, 0.0436762816630687, 0.0436762816630687, 0.0436762816630687, 0.016401579945530414, 0.016945950635651543, 0.017540404344952513, 0.017477428500744168, 0.019919340252723138, 0.020219886302016984, 0.02039403665527456, 0.02039403665527456, 0.057435013678477566, 0.05550178254258898
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07144885859305022, 0.07144885859305022, 0.07099879985754315, 0.07099879985754315, 0.07188994408079098, 0.060543667184542745, 0.060543667184542745, 0.060543667184542745, 0.060543667184542745, 0.060543667184542745, 0.060543667184542745, 0.04924774070454372, 0.048528561029128364, 0.048528561029128364, 0.048528561029128364, 0.048528561029128364, 0.048528561029128364, 0.0444724953056211, 0.0444724953056211, 0.0444724953056211, 0.04465701053546038, 0.04486309446720479, 0.04486309446720479, 0.03852487125770967, 0.03852487125770967, 0.03834577450587001, 0.03834577450587001, 0.03834577450587001, 0.0076709914724448795, 0.007925592732545195, 0.00820361773684081, 0.00817416403997157, 0.008299575988847707, 0.008424801259494972, 0.008327415513008156, 0.008327415513008156, 0.017859267606794585, 0.01725813443052515
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07494406124945069, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07411168852920688, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07290699714536694, 0.07290699714536694, 0.07244775354664479, 0.07244775354664479, 0.07045214657036701, 0.07927162220584832, 0.07927162220584832, 0.07927162220584832, 0.07927162220584832, 0.07927162220584832, 0.07927162220584832, 0.07096472737798634, 0.07135551694568068, 0.07135551694568068, 0.07135551694568068, 0.07135551694568068, 0.07135551694568068, 0.06181591938018211, 0.06181591938018211, 0.06181591938018211, 0.06207239202678711, 0.06235884475723808, 0.06235884475723808, 0.07424675317147156, 0.07424675317147156, 0.07390159037420484, 0.07390159037420484, 0.07390159037420484, 0.010407019933434049, 0.010752430353776614, 0.010907026943811805, 0.011085224250119376, 0.007495092838276278, 0.0077634487715829426, 0.007673707870801376, 0.007673707870801376, 0.0029211920021592246, 0.0029392608993778517
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09421398471090939, 0.09480475434389488, 0.09480475434389488, 0.09613017776640567, 0.09613017776640567, 0.09733675946593025, 0.08989684798931369, 0.08989684798931369, 0.08989684798931369, 0.08989684798931369, 0.08989684798931369, 0.08989684798931369, 0.09426651359080823, 0.09478562176546504, 0.09478562176546504, 0.09478562176546504, 0.09478562176546504, 0.09478562176546504, 0.0819083452337983, 0.0819083452337983, 0.0819083452337983, 0.08063547291398779, 0.07938744059361788, 0.07938744059361788, 0.07893219711169581, 0.07893219711169581, 0.08016862327563888, 0.08016862327563888, 0.08016862327563888, 0.4027438790875051, 0.39963302353440394, 0.39727130842168296, 0.39584497322805845, 0.4352558317176319, 0.43298658587406025, 0.43654113780515497, 0.43654113780515497, 0.47595239904827374, 0.4788963804685315
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09338549212609064, 0.09421398471090939, 0.09480475434389488, 0.09480475434389488, 0.09420757604461519, 0.09420757604461519, 0.09539002613316298, 0.08400128889560748, 0.08400128889560748, 0.08400128889560748, 0.08400128889560748, 0.08400128889560748, 0.08400128889560748, 0.08318532889037615, 0.08364341503988577, 0.08364341503988577, 0.08364341503988577, 0.08364341503988577, 0.08364341503988577, 0.08416537409362378, 0.08416537409362378, 0.08416537409362378, 0.08451457404830748, 0.08320650309463311, 0.08320650309463311, 0.07300443876842003, 0.07300443876842003, 0.07266505131749675, 0.07266505131749675, 0.07266505131749675, 0.2233875983265763, 0.22166211822164544, 0.22035215947526385, 0.21956102245281087, 0.21405978793386593, 0.21294376777136093, 0.21039807034008745, 0.21039807034008745, 0.16736971813051393, 0.168404975735004
