s0914007
WINNER
Conquer the continents of NORTH AMERICA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07836869040035528, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.0775454564488892, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07168932119614463, 0.07258513203054535, 0.07258513203054535, 0.07258513203054535, 0.02600722643064279, 0.025600871652545723, 0.025600871652545723, 0.025600871652545723, 0.025729385142307347, 0.025729385142307347, 0.017590759064682125, 0.017590759064682125, 0.017590759064682125, 0.017590759064682125, 0.017590759064682125, 0.017590759064682125, 0.018728979501646308, 0.0184150466305775, 0.018144600995425735, 0.018144600995425735, 0.00867291434651079, 0.008652774382579583, 0.008504319827975856, 0.008292028889875298, 0.008956294030208246, 0.008787903334124781, 0.002430765786040118, 0.0024101067795846793, 0.0024571610931980697, 0.001655974333484111, 0.0017279201215872177, 0.0017279201215872177, 0.0017349309696237131, 0.0017349309696237131, 0.0017349309696237131, 0.0017512940462900792, 0.0017518694142130357
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09512382169450297, 0.09249849389295088, 0.09249849389295088, 0.09249849389295088, 0.13749040032496787, 0.13810423795083004, 0.13810423795083004, 0.13810423795083004, 0.1387419867607647, 0.1387419867607647, 0.151008299048662, 0.151008299048662, 0.151008299048662, 0.151008299048662, 0.151008299048662, 0.151008299048662, 0.1454435035751172, 0.1459240760373575, 0.14671532076225136, 0.14671532076225136, 0.18008523308632268, 0.1796670449255736, 0.18011620721796628, 0.20027538378216297, 0.19553546100533176, 0.19577461283365696, 0.2351182975009573, 0.2378775811364872, 0.23767141048149765, 0.24581130130046308, 0.2463338388966223, 0.2463338388966223, 0.24733331166690545, 0.24733331166690545, 0.24733331166690545, 0.24486477639484003, 0.24494522395765678
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.0775454564488892, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07315236714374893, 0.0740664598141222, 0.0740664598141222, 0.0740664598141222, 0.026537985637215197, 0.02612333791253327, 0.02612333791253327, 0.02612333791253327, 0.025729385142307357, 0.025729385142307357, 0.017590759064682132, 0.017590759064682132, 0.017590759064682132, 0.017590759064682132, 0.017590759064682132, 0.017590759064682132, 0.018728979501646315, 0.018415046630577508, 0.018144600995425742, 0.018144600995425742, 0.0012183168021722543, 0.0013177900365575871, 0.0012697851999582802, 0.0010076189645128227, 0.0010883381903806326, 0.001067875929446112, 3.997862342341361E-4, 4.044780154589805E-4, 4.1237494166588006E-4, 2.0593076063119592E-4, 2.1058011986375822E-4, 2.1058011986375822E-4, 1.9119655481881898E-4, 1.9119655481881898E-4, 1.9119655481881898E-4, 1.7117010732901262E-4, 1.678018197379064E-4
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09512382169450297, 0.0963124638613104, 0.0963124638613104, 0.0963124638613104, 0.12953488327144244, 0.1301132028124849, 0.1301132028124849, 0.1301132028124849, 0.1280997714739691, 0.1280997714739691, 0.13942519528830022, 0.13942519528830022, 0.13942519528830022, 0.13942519528830022, 0.13942519528830022, 0.13942519528830022, 0.1342872479004655, 0.13473095801322188, 0.13546151024766306, 0.13546151024766306, 0.18376162753265798, 0.1833349021664681, 0.1837932339933582, 0.12682913567599424, 0.12635455589316208, 0.1265090952432304, 0.12764089520747765, 0.12913885362719163, 0.12902692781262048, 0.12192322678575064, 0.11973876136628073, 0.11973876136628073, 0.11786724350265548, 0.11786724350265548, 0.11786724350265548, 0.1166908574912181, 0.1167291949574163
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09322134707495582, 0.09438621642109865, 0.09438621642109865, 0.09438621642109865, 0.1473098732389518, 0.14796755073964518, 0.14796755073964518, 0.14796755073964518, 0.1486508471452686, 0.1486508471452686, 0.16453546911412495, 0.16453546911412495, 0.16453546911412495, 0.16453546911412495, 0.16453546911412495, 0.16453546911412495, 0.16177368876600753, 0.16230821920583444, 0.16318830373842833, 0.16318830373842833, 0.23875242596100146, 0.23819800272387154, 0.23879349067766484, 0.2554321575209841, 0.2544763602808741, 0.2547876004340096, 0.2706669977021404, 0.2683666069014652, 0.2681340111315828, 0.27731720052335984, 0.27790671232598424, 0.27790671232598424, 0.27903428859765234, 0.27903428859765234, 0.27903428859765234, 0.2816660125894482, 0.2817585507836905
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09322134707495582, 0.09438621642109865, 0.09438621642109865, 0.09438621642109865, 0.1473098732389518, 0.14796755073964518, 0.14796755073964518, 0.14796755073964518, 0.1486508471452686, 0.1486508471452686, 0.16453546911412495, 0.16453546911412495, 0.16453546911412495, 0.16453546911412495, 0.16453546911412495, 0.16453546911412495, 0.16177368876600753, 0.16230821920583444, 0.16318830373842833, 0.16318830373842833, 0.23875242596100146, 0.23819800272387154, 0.23879349067766484, 0.2554321575209841, 0.2544763602808741, 0.2547876004340096, 0.2706669977021404, 0.2683666069014652, 0.2681340111315828, 0.27731720052335984, 0.27790671232598424, 0.27790671232598424, 0.27903428859765234, 0.27903428859765234, 0.27903428859765234, 0.2816660125894482, 0.2817585507836905
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07168932119614463, 0.07258513203054535, 0.07258513203054535, 0.07258513203054535, 0.03734721718619457, 0.0367636785996132, 0.0367636785996132, 0.0367636785996132, 0.036209264264182354, 0.036209264264182354, 0.028982260349468984, 0.028982260349468984, 0.028982260349468984, 0.028982260349468984, 0.028982260349468984, 0.028982260349468984, 0.027355953039950663, 0.02689741589018763, 0.02704326186032719, 0.02704326186032719, 0.035233043270340055, 0.035151226225653476, 0.0345481410875953, 0.02934918567573628, 0.03170031604448779, 0.03173908746989343, 0.008958312244459884, 0.008882175813895084, 0.009055589162156904, 0.0061029060197234355, 0.00649801424144289, 0.00649801424144289, 0.006396450223307187, 0.006396450223307187, 0.006396450223307187, 0.006332609801304068, 0.006334690308889866
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07168932119614463, 0.06971076351566079, 0.06971076351566079, 0.06971076351566079, 0.049538246078034226, 0.048764226478287924, 0.048764226478287924, 0.048764226478287924, 0.04900901739811694, 0.04900901739811694, 0.040044547529153, 0.040044547529153, 0.040044547529153, 0.040044547529153, 0.040044547529153, 0.040044547529153, 0.03858494003222574, 0.0379381839714767, 0.038143896344339685, 0.038143896344339685, 0.00935362041595212, 0.010117325615066567, 0.00974876875130246, 0.01663547095966985, 0.017608757837416767, 0.01763029442525461, 0.008970229449692746, 0.00889399173515347, 0.009067635774465675, 0.005618215163797654, 0.006104024387480673, 0.006104024387480673, 0.0056552639314565185, 0.0056552639314565185, 0.0056552639314565185, 0.005062916196573783, 0.004963288066020875
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.07919259624114994, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07836869040035528, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.07912801524453274, 0.0775454564488892, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.0741116885292069, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.07328117454057605, 0.0724526819557573, 0.07168932119614463, 0.06971076351566079, 0.06971076351566079, 0.06971076351566079, 0.04098508886817178, 0.04034470967446078, 0.04034470967446078, 0.04034470967446078, 0.040547235569049565, 0.040547235569049565, 0.03245441633775157, 0.03245441633775157, 0.03245441633775157, 0.03245441633775157, 0.03245441633775157, 0.03245441633775157, 0.030633272856194126, 0.03011980167122466, 0.030283120397197643, 0.030283120397197643, 0.03569894866657462, 0.03561604971129828, 0.035004989655545535, 0.04812483764415795, 0.05094046415009305, 0.05100276745341509, 0.018287007535607084, 0.01813158679992847, 0.018485583302829997, 0.013795050970113834, 0.014987914327438262, 0.014987914327438262, 0.015048726160358617, 0.015048726160358617, 0.015048726160358617, 0.014898530818388149, 0.014903425562791717
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09512382169450297, 0.0963124638613104, 0.0963124638613104, 0.0963124638613104, 0.11680334229735392, 0.11732482078719111, 0.11732482078719111, 0.11732482078719111, 0.11786661274045088, 0.11786661274045088, 0.11524114572352247, 0.11524114572352247, 0.11524114572352247, 0.11524114572352247, 0.11524114572352247, 0.11524114572352247, 0.12760965756852885, 0.12803130367740215, 0.12615102023653108, 0.12615102023653108, 0.010823878791085498, 0.011707627771666207, 0.011506761484223403, 0.01157571772228314, 0.011532402741277504, 0.011315577643913721, 0.014797968365977583, 0.014971633250358453, 0.014958657200161783, 0.011496292242103785, 0.011064510178466732, 0.011064510178466732, 0.010251060834529566, 0.010251060834529566, 0.010251060834529566, 0.009364629412895908, 0.009180352113903882
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.0900529417889847, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09512382169450297, 0.0963124638613104, 0.0963124638613104, 0.0963124638613104, 0.09931434498879838, 0.09975774235761752, 0.09975774235761752, 0.09975774235761752, 0.10021841164926514, 0.10021841164926514, 0.09613726302777602, 0.09613726302777602, 0.09613726302777602, 0.09613726302777602, 0.09613726302777602, 0.09613726302777602, 0.10444681563601604, 0.10479192739508085, 0.1032529402867842, 0.1032529402867842, 0.05138873112606827, 0.05126939786045543, 0.0513975698370254, 0.03964974356761702, 0.03950137886741328, 0.038758698394741734, 0.0383233406737807, 0.038773092853444935, 0.03873948786254426, 0.036606648273360076, 0.03523176202295499, 0.03523176202295499, 0.03537471106701961, 0.03537471106701961, 0.03537471106701961, 0.03570834918829064, 0.035720080764006436
