s0914007
Destroy all of blue bob's TROOPS. If they are yours or they have already been destroyed by another player then your mission is: Occupy 24 countries., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08670992564623736, 0.08670992564623736, 0.08670992564623736, 0.08670992564623736, 0.08670992564623736, 0.08670992564623736, 0.0849757287871732, 0.0855461100335763, 0.0855461100335763, 0.0855461100335763, 0.0855461100335763, 0.0855461100335763, 0.08667419255927769, 0.08667419255927769, 0.08667419255927769, 0.08667419255927769, 0.08667419255927769, 0.08667419255927769, 0.08550511473895848, 0.08550511473895848, 0.08550511473895848, 0.08550511473895848, 0.08550511473895848, 0.08550511473895848, 0.08434424632578386, 0.08434424632578386, 0.08434424632578386, 0.08434424632578386, 0.08434424632578386, 0.08434424632578386, 0.08545243557200183, 0.08545243557200183, 0.08545243557200183, 0.08545243557200183, 0.08545243557200183, 0.08545243557200183, 0.0842866994753915, 0.0842866994753915, 0.0842866994753915, 0.0842866994753915, 0.0842866994753915, 0.0842866994753915, 0.08538809431719901, 0.08538809431719901, 0.08538809431719901, 0.08538809431719901, 0.08538809431719901, 0.08538809431719901, 0.0864957501633162, 0.0864957501633162, 0.0864957501633162, 0.0864957501633162, 0.0864957501633162, 0.08531373490389658, 0.11952796489827124, 0.11834405250820129, 0.11834405250820129, 0.11899781000610161, 0.11902936369793, 0.11665922437442312, 0.0998067637420158, 0.09935867580889468, 0.09935867580889468, 0.09935867580889468, 0.09935867580889468, 0.09935867580889468, 0.08886777374598943, 0.08886777374598943, 0.08886777374598943, 0.08886777374598943, 0.08889515459266742, 0.08754699751741275, 0.11769696151263478, 0.11769696151263478, 0.11769696151263478, 0.11418521207863543, 0.1159280434307101, 0.1159280434307101, 0.10197726936235706, 0.10197726936235706, 0.1022518645682792
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08847951424349444, 0.08847951424349444, 0.08847951424349444, 0.08847951424349444, 0.08847951424349444, 0.08847951424349444, 0.08847951424349444, 0.08907341389384923, 0.08907341389384923, 0.08907341389384923, 0.08907341389384923, 0.08907341389384923, 0.09024801039717101, 0.09024801039717101, 0.09024801039717101, 0.09024801039717101, 0.09024801039717101, 0.09024801039717101, 0.09084768011889915, 0.09084768011889915, 0.09084768011889915, 0.09084768011889915, 0.09084768011889915, 0.09084768011889915, 0.09144313888664939, 0.09144313888664939, 0.09144313888664939, 0.09144313888664939, 0.09144313888664939, 0.09144313888664939, 0.09264459965687413, 0.09264459965687413, 0.09264459965687413, 0.09264459965687413, 0.09264459965687413, 0.09264459965687413, 0.09324565998650217, 0.09324565998650217, 0.09324565998650217, 0.09324565998650217, 0.09324565998650217, 0.09324565998650217, 0.09446412374851074, 0.09446412374851074, 0.09446412374851074, 0.09446412374851074, 0.09446412374851074, 0.09446412374851074, 0.09568951400642751, 0.09568951400642751, 0.09568951400642751, 0.09568951400642751, 0.09568951400642751, 0.09626949597195637, 0.13491870823445082, 0.13358235208995406, 0.13358235208995406, 0.13432028916761088, 0.13430216353814076, 0.1316279088068325, 0.1453467241748008, 0.1446941820946893, 0.1446941820946893, 0.1446941820946893, 0.1446941820946893, 0.1446941820946893, 0.15963040429876207, 0.15963040429876207, 0.15963040429876207, 0.15963040429876207, 0.15961571594458746, 0.16033892983337952, 0.20022562525311793, 0.20022562525311793, 0.20022562525311793, 0.1981364757168342, 0.19713746212140568, 0.19713746212140568, 0.21389964925548477, 0.21389964925548477, 0.2144756189652176
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.07997848079845833, 0.07997848079845833, 0.07997848079845833, 0.07997848079845833, 0.07997848079845833, 0.07997848079845833, 0.07837891270795763, 0.07890501424965848, 0.07890501424965848, 0.07890501424965848, 0.07890501424965848, 0.07890501424965848, 0.07834661282437771, 0.07834661282437771, 0.07834661282437771, 0.07834661282437771, 0.07834661282437771, 0.07834661282437771, 0.07728985896667694, 0.07728985896667694, 0.07728985896667694, 0.07728985896667694, 0.07728985896667694, 0.07728985896667694, 0.07624052576354569, 0.07624052576354569, 0.07624052576354569, 0.07624052576354569, 0.07624052576354569, 0.07624052576354569, 0.07569739781740224, 0.07569739781740224, 0.07569739781740224, 0.07569739781740224, 0.07569739781740224, 0.07569739781740224, 0.07466473925753166, 0.07466473925753166, 0.07466473925753166, 0.07466473925753166, 0.07466473925753166, 0.07466473925753166, 0.07412759501112222, 0.07412759501112222, 0.07412759501112222, 0.07412759501112222, 0.07412759501112222, 0.07412759501112222, 0.07358739730712062, 0.07358739730712062, 0.07358739730712062, 0.07358739730712062, 0.07358739730712062, 0.07261082655092552, 0.04932176777198682, 0.049829836434308654, 0.049829836434308654, 0.049103005773512, 0.04911602602247243, 0.05012288093346936, 0.03779042348235109, 0.03837317581457166, 0.03837317581457166, 0.03837317581457166, 0.03837317581457166, 0.03837317581457166, 0.028905517891695626, 0.028905517891695626, 0.028905517891695626, 0.028905517891695626, 0.028914423904755012, 0.028475916481681993, 0.019468063938798956, 0.019468063938798956, 0.019468063938798956, 0.019665962528814317, 0.01996612798316702, 0.01996612798316702, 0.014791875024149694, 0.014791875024149694, 0.014535071430755438
fred
Destroy all of red fred's TROOPS. If they are yours or they have already been destroyed by another player then your mission is: Occupy 24 countries., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08054316653964984, 0.08054316653964984, 0.08054316653964984, 0.08054316653964984, 0.08054316653964984, 0.08054316653964984, 0.08164173034284374, 0.08164173034284374, 0.08164173034284374, 0.08164173034284374, 0.08164173034284374, 0.08164173034284374, 0.081087357461334, 0.081087357461334, 0.081087357461334, 0.081087357461334, 0.081087357461334, 0.081087357461334, 0.0802547113991123, 0.0802547113991123, 0.0802547113991123, 0.0802547113991123, 0.0802547113991123, 0.0802547113991123, 0.07942251688890271, 0.07942251688890271, 0.07942251688890271, 0.07942251688890271, 0.07942251688890271, 0.07942251688890271, 0.07859094322606218, 0.07859094322606218, 0.07859094322606218, 0.07859094322606218, 0.07859094322606218, 0.07859094322606218, 0.07805825631807947, 0.07805825631807947, 0.07805825631807947, 0.07805825631807947, 0.07805825631807947, 0.07805825631807947, 0.07723577540312597, 0.07723577540312597, 0.07723577540312597, 0.07723577540312597, 0.07723577540312597, 0.07723577540312597, 0.041718178915864504, 0.04173007698288939, 0.04112597501844447, 0.04112597501844447, 0.04112597501844447, 0.04112597501844447, 0.0359740356931483, 0.0359740356931483, 0.0359740356931483, 0.0359740356931483, 0.0359740356931483, 0.0359740356931483, 0.030721646729297277, 0.030721646729297277, 0.030721646729297277, 0.030721646729297277, 0.030721646729297277, 0.030721646729297277, 0.01874641744983526, 0.01874641744983526, 0.018471759581025312, 0.018471759581025312, 0.018471759581025312, 0.018471759581025312, 0.023017819496422565, 0.023237798906804743
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.0873221385583029, 0.0873221385583029, 0.0873221385583029, 0.0873221385583029, 0.0873221385583029, 0.0873221385583029, 0.08674290216653806, 0.08674290216653806, 0.08674290216653806, 0.08674290216653806, 0.08674290216653806, 0.08674290216653806, 0.08791213169002415, 0.08791213169002415, 0.08791213169002415, 0.08791213169002415, 0.08791213169002415, 0.08791213169002415, 0.08878510581163936, 0.08878510581163936, 0.08878510581163936, 0.08878510581163936, 0.08878510581163936, 0.08878510581163936, 0.08965760651094591, 0.08965760651094591, 0.08965760651094591, 0.08965760651094591, 0.08965760651094591, 0.08965760651094591, 0.09052945629300051, 0.09052945629300051, 0.09052945629300051, 0.09052945629300051, 0.09052945629300051, 0.09052945629300051, 0.09175086609591747, 0.09175086609591747, 0.09175086609591747, 0.09175086609591747, 0.09175086609591747, 0.09175086609591747, 0.09263684459772073, 0.09263684459772073, 0.09263684459772073, 0.09263684459772073, 0.09263684459772073, 0.09263684459772073, 0.09873891925417871, 0.09872757293777366, 0.09928403020727296, 0.09928403020727296, 0.09928403020727296, 0.09928403020727296, 0.11512565157019612, 0.11512565157019612, 0.11512565157019612, 0.11512565157019612, 0.11512565157019612, 0.11512565157019612, 0.11906170433791007, 0.11906170433791007, 0.11906170433791007, 0.11906170433791007, 0.11906170433791007, 0.11906170433791007, 0.15537370675145004, 0.15537370675145004, 0.15622172403738066, 0.15622172403738066, 0.15622172403738066, 0.15622172403738066, 0.10925273762447238, 0.10592910564817103
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08330788648354273, 0.08330788648354273, 0.08330788648354273, 0.08330788648354273, 0.08330788648354273, 0.08330788648354273, 0.0827421998807671, 0.0827421998807671, 0.0827421998807671, 0.0827421998807671, 0.0827421998807671, 0.0827421998807671, 0.08356383618821224, 0.08356383618821224, 0.08356383618821224, 0.08356383618821224, 0.08356383618821224, 0.08356383618821224, 0.08438502691434184, 0.08438502691434184, 0.08438502691434184, 0.08438502691434184, 0.08438502691434184, 0.08438502691434184, 0.08520560500232546, 0.08520560500232546, 0.08520560500232546, 0.08520560500232546, 0.08520560500232546, 0.08520560500232546, 0.08462808412767546, 0.08462808412767546, 0.08462808412767546, 0.08462808412767546, 0.08462808412767546, 0.08462808412767546, 0.08544528255180298, 0.08544528255180298, 0.08544528255180298, 0.08544528255180298, 0.08544528255180298, 0.08544528255180298, 0.1070731148837765, 0.10706081086577507, 0.10766423668403456, 0.10766423668403456, 0.10766423668403456, 0.10766423668403456, 0.1043893010722573, 0.1043893010722573, 0.1043893010722573, 0.1043893010722573, 0.1043893010722573, 0.1043893010722573, 0.11101370992248377, 0.11101370992248377, 0.11101370992248377, 0.11101370992248377, 0.11101370992248377, 0.11101370992248377, 0.11682803056559453, 0.11682803056559453, 0.11746566862850913, 0.11746566862850913, 0.11746566862850913, 0.11746566862850913, 0.09692467009303321, 0.09785097120430339
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08000068095111552, 0.08000068095111552, 0.08000068095111552, 0.08000068095111552, 0.08000068095111552, 0.08000068095111552, 0.07946829789608464, 0.07946829789608464, 0.07946829789608464, 0.07946829789608464, 0.07946829789608464, 0.07946829789608464, 0.07893230474509583, 0.07893230474509583, 0.07893230474509583, 0.07893230474509583, 0.07893230474509583, 0.07893230474509583, 0.08000889729317928, 0.08000889729317928, 0.08000889729317928, 0.08000889729317928, 0.08000889729317928, 0.08000889729317928, 0.07946561185872592, 0.07946561185872592, 0.07946561185872592, 0.07946561185872592, 0.07946561185872592, 0.07946561185872592, 0.07864961870186721, 0.07864961870186721, 0.07864961870186721, 0.07864961870186721, 0.07864961870186721, 0.07864961870186721, 0.07783406806598896, 0.07783406806598896, 0.07783406806598896, 0.07783406806598896, 0.07783406806598896, 0.07783406806598896, 0.07701912586054423, 0.07701912586054423, 0.07701912586054423, 0.07701912586054423, 0.07701912586054423, 0.07701912586054423, 0.07649709268056099, 0.07649709268056099, 0.07649709268056099, 0.07649709268056099, 0.07649709268056099, 0.07649709268056099, 0.07569106136821896, 0.07569106136821896, 0.07569106136821896, 0.07569106136821896, 0.07569106136821896, 0.07569106136821896, 0.03792223423409087, 0.03793304969383471, 0.03738391507692929, 0.03738391507692929, 0.03738391507692929, 0.03738391507692929, 0.036986498729615624, 0.036986498729615624, 0.036986498729615624, 0.036986498729615624, 0.036986498729615624, 0.036986498729615624, 0.03260519752612429, 0.03260519752612429, 0.03260519752612429, 0.03260519752612429, 0.03260519752612429, 0.03260519752612429, 0.02350323620201668, 0.02350323620201668, 0.02315888513959865, 0.02315888513959865, 0.02315888513959865, 0.02315888513959865, 0.01910913484838636, 0.019291759280623086
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08673399429029034, 0.08673399429029034, 0.08673399429029034, 0.08673399429029034, 0.08673399429029034, 0.08673399429029034, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08557569745267446, 0.08557569745267446, 0.08557569745267446, 0.08557569745267446, 0.08557569745267446, 0.08557569745267446, 0.08500804577769686, 0.08500804577769686, 0.08500804577769686, 0.08500804577769686, 0.08500804577769686, 0.08500804577769686, 0.08443081456160928, 0.08443081456160928, 0.08443081456160928, 0.08443081456160928, 0.08443081456160928, 0.08443081456160928, 0.0852692189406438, 0.0852692189406438, 0.0852692189406438, 0.0852692189406438, 0.0852692189406438, 0.0852692189406438, 0.08610716864487541, 0.08610716864487541, 0.08610716864487541, 0.08610716864487541, 0.08610716864487541, 0.08610716864487541, 0.08694449320815391, 0.08694449320815391, 0.08694449320815391, 0.08694449320815391, 0.08694449320815391, 0.08694449320815391, 0.08635518620467446, 0.08635518620467446, 0.08635518620467446, 0.08635518620467446, 0.08635518620467446, 0.08635518620467446, 0.08718906213143221, 0.08718906213143221, 0.08718906213143221, 0.08718906213143221, 0.08718906213143221, 0.08718906213143221, 0.1531966753624313, 0.15317907117996718, 0.15404243290513556, 0.15404243290513556, 0.15404243290513556, 0.15404243290513556, 0.14340994444320504, 0.14340994444320504, 0.14340994444320504, 0.14340994444320504, 0.14340994444320504, 0.14340994444320504, 0.15111137303193037, 0.15111137303193037, 0.15111137303193037, 0.15111137303193037, 0.15111137303193037, 0.15111137303193037, 0.15147041826990795, 0.15147041826990795, 0.15229713171895698, 0.15229713171895698, 0.15229713171895698, 0.15229713171895698, 0.20010941070331575, 0.20202183990562494
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08673399429029034, 0.08673399429029034, 0.08673399429029034, 0.08673399429029034, 0.08673399429029034, 0.08673399429029034, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08615680284258864, 0.08557569745267446, 0.08557569745267446, 0.08557569745267446, 0.08557569745267446, 0.08557569745267446, 0.08557569745267446, 0.08500804577769686, 0.08500804577769686, 0.08500804577769686, 0.08500804577769686, 0.08500804577769686, 0.08500804577769686, 0.08443081456160928, 0.08443081456160928, 0.08443081456160928, 0.08443081456160928, 0.08443081456160928, 0.08443081456160928, 0.0852692189406438, 0.0852692189406438, 0.0852692189406438, 0.0852692189406438, 0.0852692189406438, 0.0852692189406438, 0.08610716864487541, 0.08610716864487541, 0.08610716864487541, 0.08610716864487541, 0.08610716864487541, 0.08610716864487541, 0.08694449320815391, 0.08694449320815391, 0.08694449320815391, 0.08694449320815391, 0.08694449320815391, 0.08694449320815391, 0.08635518620467446, 0.08635518620467446, 0.08635518620467446, 0.08635518620467446, 0.08635518620467446, 0.08635518620467446, 0.08718906213143221, 0.08718906213143221, 0.08718906213143221, 0.08718906213143221, 0.08718906213143221, 0.08718906213143221, 0.1531966753624313, 0.15317907117996718, 0.15404243290513556, 0.15404243290513556, 0.15404243290513556, 0.15404243290513556, 0.14340994444320504, 0.14340994444320504, 0.14340994444320504, 0.14340994444320504, 0.14340994444320504, 0.14340994444320504, 0.15111137303193037, 0.15111137303193037, 0.15111137303193037, 0.15111137303193037, 0.15111137303193037, 0.15111137303193037, 0.15147041826990795, 0.15147041826990795, 0.15229713171895698, 0.15229713171895698, 0.15229713171895698, 0.15229713171895698, 0.20010941070331575, 0.20202183990562494
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08274499667091098, 0.08274499667091098, 0.08274499667091098, 0.08274499667091098, 0.08274499667091098, 0.08274499667091098, 0.08386418513584791, 0.08386418513584791, 0.08386418513584791, 0.08386418513584791, 0.08386418513584791, 0.08386418513584791, 0.08330788648354276, 0.08330788648354276, 0.08330788648354276, 0.08330788648354276, 0.08330788648354276, 0.08330788648354276, 0.08443081456160932, 0.08443081456160932, 0.08443081456160932, 0.08443081456160932, 0.08443081456160932, 0.08443081456160932, 0.08356383618821227, 0.08356383618821227, 0.08356383618821227, 0.08356383618821227, 0.08356383618821227, 0.08356383618821227, 0.0826973279855717, 0.0826973279855717, 0.0826973279855717, 0.0826973279855717, 0.0826973279855717, 0.0826973279855717, 0.08183146622956261, 0.08183146622956261, 0.08183146622956261, 0.08183146622956261, 0.08183146622956261, 0.08183146622956261, 0.0829355240592746, 0.0829355240592746, 0.0829355240592746, 0.0829355240592746, 0.0829355240592746, 0.0829355240592746, 0.08206165255704093, 0.08206165255704093, 0.08206165255704093, 0.08206165255704093, 0.08206165255704093, 0.08206165255704093, 0.06264434699451941, 0.06266221322594755, 0.06301539565548495, 0.06301539565548495, 0.06301539565548495, 0.06301539565548495, 0.06673629446332646, 0.06673629446332646, 0.06673629446332646, 0.06673629446332646, 0.06673629446332646, 0.06673629446332646, 0.05760528418036739, 0.05760528418036739, 0.05760528418036739, 0.05760528418036739, 0.05760528418036739, 0.05760528418036739, 0.05324177433620222, 0.05324177433620222, 0.053532363689540764, 0.053532363689540764, 0.053532363689540764, 0.053532363689540764, 0.06316342737637654, 0.06124190127528696
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08274499667091098, 0.08274499667091098, 0.08274499667091098, 0.08274499667091098, 0.08274499667091098, 0.08274499667091098, 0.08386418513584791, 0.08386418513584791, 0.08386418513584791, 0.08386418513584791, 0.08386418513584791, 0.08386418513584791, 0.08330788648354276, 0.08330788648354276, 0.08330788648354276, 0.08330788648354276, 0.08330788648354276, 0.08330788648354276, 0.08443081456160932, 0.08443081456160932, 0.08443081456160932, 0.08443081456160932, 0.08443081456160932, 0.08443081456160932, 0.08356383618821227, 0.08356383618821227, 0.08356383618821227, 0.08356383618821227, 0.08356383618821227, 0.08356383618821227, 0.0826973279855717, 0.0826973279855717, 0.0826973279855717, 0.0826973279855717, 0.0826973279855717, 0.0826973279855717, 0.08183146622956261, 0.08183146622956261, 0.08183146622956261, 0.08183146622956261, 0.08183146622956261, 0.08183146622956261, 0.0829355240592746, 0.0829355240592746, 0.0829355240592746, 0.0829355240592746, 0.0829355240592746, 0.0829355240592746, 0.08206165255704093, 0.08206165255704093, 0.08206165255704093, 0.08206165255704093, 0.08206165255704093, 0.08206165255704093, 0.04754798746517033, 0.0475615481995183, 0.047829618896049496, 0.047829618896049496, 0.047829618896049496, 0.047829618896049496, 0.04672435684266132, 0.04672435684266132, 0.04672435684266132, 0.04672435684266132, 0.04672435684266132, 0.04672435684266132, 0.03947330956186794, 0.03947330956186794, 0.03947330956186794, 0.03947330956186794, 0.03947330956186794, 0.03947330956186794, 0.032911096003351833, 0.032911096003351833, 0.03309072213761412, 0.03309072213761412, 0.03309072213761412, 0.03309072213761412, 0.03690766911855259, 0.03578488252372318
