s0914007
WINNER
Conquer the continents of EUROPE and AUSTRALIA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08109831633202061, 0.08109831633202061, 0.08109831633202061, 0.08109831633202061, 0.08109831633202061, 0.08109831633202061, 0.08054300109705316, 0.08054300109705316, 0.08054300109705316, 0.08054300109705316, 0.08054300109705316, 0.08054300109705316, 0.07998413786984916, 0.07998413786984916, 0.07998413786984916, 0.07998413786984916, 0.07998413786984916, 0.07998413786984916, 0.08052110975084398, 0.08052110975084398, 0.08052110975084398, 0.08052110975084398, 0.08052110975084398, 0.08052110975084398, 0.08105438357589852, 0.08105438357589852, 0.08105438357589852, 0.08105438357589852, 0.08105438357589852, 0.08105438357589852, 0.08158388972452531, 0.08158388972452531, 0.08158388972452531, 0.08158388972452531, 0.08158388972452531, 0.08158388972452531, 0.0810160032750034, 0.0810160032750034, 0.0810160032750034, 0.0810160032750034, 0.0810160032750034, 0.0810160032750034, 0.08044461935358414, 0.08044461935358414, 0.08044461935358414, 0.08044461935358414, 0.08044461935358414, 0.08044461935358414, 0.07986982321782157, 0.07986982321782157, 0.07986982321782157, 0.07986982321782157, 0.07986982321782157, 0.07986982321782157, 0.07929170254729695, 0.07929170254729695, 0.07929170254729695, 0.07929170254729695, 0.07929170254729695, 0.07929170254729695, 0.07981004068393517, 0.07981004068393517, 0.07981004068393517, 0.07981004068393517, 0.07899415676122308, 0.0790106340644992, 0.06468063672251927, 0.06468063672251927, 0.06423207555364592, 0.06328559390473264, 0.06328559390473264, 0.06328559390473264, 0.01612621578280851, 0.015884423875075753, 0.01613897743675716, 0.015844709278098466, 0.015844709278098466, 0.015844709278098466, 0.014014588990304907, 0.014014588990304907, 0.014014588990304907, 0.014014588990304907, 0.014014588990304907, 0.014014588990304907, 0.013156286957943087, 0.013156286957943087, 0.013373246810162592
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08084175320980043, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08275338240165828, 0.08275338240165828, 0.08275338240165828, 0.08275338240165828, 0.08275338240165828, 0.08275338240165828, 0.08386401287159319, 0.08386401287159319, 0.08386401287159319, 0.08386401287159319, 0.08386401287159319, 0.08386401287159319, 0.08498173932600112, 0.08498173932600112, 0.08498173932600112, 0.08498173932600112, 0.08498173932600112, 0.08498173932600112, 0.08384121888434096, 0.08384121888434096, 0.08384121888434096, 0.08384121888434096, 0.08384121888434096, 0.08384121888434096, 0.08270855305954906, 0.08270855305954906, 0.08270855305954906, 0.08270855305954906, 0.08270855305954906, 0.08270855305954906, 0.08158388972452534, 0.08158388972452534, 0.08158388972452534, 0.08158388972452534, 0.08158388972452534, 0.08158388972452534, 0.08266938948796933, 0.08266938948796933, 0.08266938948796933, 0.08266938948796933, 0.08266938948796933, 0.08266938948796933, 0.08376157457542549, 0.08376157457542549, 0.08376157457542549, 0.08376157457542549, 0.08376157457542549, 0.08376157457542549, 0.08486028201935916, 0.08486028201935916, 0.08486028201935916, 0.08486028201935916, 0.08486028201935916, 0.08486028201935916, 0.08596534422259518, 0.08596534422259518, 0.08596534422259518, 0.08596534422259518, 0.08596534422259518, 0.08596534422259518, 0.08479676412885882, 0.08479676412885882, 0.08479676412885882, 0.08479676412885882, 0.0839299018148208, 0.0839474086596665, 0.10297031011129189, 0.10297031011129189, 0.10434306888061629, 0.10490360815924044, 0.10490360815924044, 0.10490360815924044, 0.19613205971459372, 0.1971339871977742, 0.19628727092521037, 0.19664110833017046, 0.19664110833017046, 0.19664110833017046, 0.20421904797538443, 0.20421904797538443, 0.20421904797538443, 0.20421904797538443, 0.20421904797538443, 0.20421904797538443, 0.17689977942858634, 0.17689977942858634, 0.17622069017470374
fred
LOSER
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07754545644888919, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07245268195575731, 0.07245268195575731, 0.07245268195575731, 0.07290699714536696, 0.07290699714536696, 0.0733648928399447, 0.05742709448575766, 0.05742709448575766, 0.056661036461757165, 0.056661036461757165, 0.056661036461757165, 0.056970186146283366, 0.044437381223660935, 0.044437381223660935, 0.044437381223660935, 0.044437381223660935, 0.044437381223660935, 0.045084848846986485, 0.04363017235906764, 0.04389100163808432, 0.04389100163808432, 0.04389100163808432, 0.04362488159241644, 0.04362488159241644, 0.04152931501340913, 0.04152931501340913
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09421398471090936, 0.09421398471090936, 0.09480475434389485, 0.09480475434389485, 0.09349217811516645, 0.09797068287430008, 0.09797068287430008, 0.09863651551824558, 0.09863651551824558, 0.09863651551824558, 0.09715232036775309, 0.1009890643840382, 0.1009890643840382, 0.1009890643840382, 0.1009890643840382, 0.1009890643840382, 0.10041130086579247, 0.09812172900942102, 0.09870831894133264, 0.09870831894133264, 0.09870831894133264, 0.09810983038185364, 0.09810983038185364, 0.09522204053754037, 0.09522204053754037
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09421398471090936, 0.09421398471090936, 0.09290866106527414, 0.09290866106527414, 0.09349217811516645, 0.11067058620985752, 0.11067058620985752, 0.111422730492833, 0.111422730492833, 0.111422730492833, 0.11203066681260287, 0.11645498718813921, 0.11645498718813921, 0.11645498718813921, 0.11645498718813921, 0.11645498718813921, 0.11578874234741848, 0.11910372114222538, 0.11981574532260372, 0.11981574532260372, 0.11981574532260372, 0.11908927815559983, 0.11908927815559983, 0.12547109382252894, 0.12547109382252894
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07754545644888919, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07245268195575731, 0.07245268195575731, 0.07245268195575731, 0.07144885859305024, 0.07144885859305024, 0.0718975963824701, 0.06163841594769909, 0.06163841594769909, 0.060816180319268935, 0.060816180319268935, 0.060816180319268935, 0.061148000987118534, 0.054120223243622784, 0.054120223243622784, 0.054120223243622784, 0.054120223243622784, 0.054120223243622784, 0.05490877313905944, 0.058118730160497054, 0.05731978021963997, 0.05731978021963997, 0.05731978021963997, 0.05813493638442634, 0.05813493638442634, 0.062354278207450015, 0.062354278207450015
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09421398471090936, 0.09421398471090936, 0.09480475434389485, 0.09480475434389485, 0.09540017989342085, 0.11292916740398429, 0.11292916740398429, 0.11369666155534826, 0.11369666155534826, 0.11369666155534826, 0.11431700472671333, 0.12353736758547447, 0.12353736758547447, 0.12353736758547447, 0.12353736758547447, 0.12353736758547447, 0.12283060409017586, 0.12002982876109358, 0.12074738938493433, 0.12074738938493433, 0.12074738938493433, 0.12001527347100827, 0.12001527347100827, 0.11648271321131627, 0.11648271321131627
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09421398471090936, 0.09421398471090936, 0.09480475434389485, 0.09480475434389485, 0.09540017989342085, 0.11292916740398429, 0.11292916740398429, 0.11369666155534826, 0.11369666155534826, 0.11369666155534826, 0.11431700472671333, 0.12353736758547447, 0.12353736758547447, 0.12353736758547447, 0.12353736758547447, 0.12353736758547447, 0.12283060409017586, 0.12002982876109358, 0.12074738938493433, 0.12074738938493433, 0.12074738938493433, 0.12001527347100827, 0.12001527347100827, 0.11648271321131627, 0.11648271321131627
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07754545644888919, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07245268195575731, 0.07245268195575731, 0.07245268195575731, 0.07290699714536696, 0.07290699714536696, 0.07189759638247009, 0.057618519255457835, 0.057618519255457835, 0.058010108758465684, 0.058010108758465684, 0.058010108758465684, 0.05713722388772092, 0.050570407248075586, 0.050570407248075586, 0.050570407248075586, 0.050570407248075586, 0.050570407248075586, 0.05130723512788959, 0.05172061607969517, 0.051009620105697595, 0.051009620105697595, 0.051009620105697595, 0.051735038209766375, 0.051735038209766375, 0.05130197064481438, 0.05130197064481438
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07754545644888919, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07245268195575731, 0.07245268195575731, 0.07245268195575731, 0.07144885859305024, 0.07144885859305024, 0.0718975963824701, 0.06163841594769909, 0.06163841594769909, 0.062057325648591205, 0.062057325648591205, 0.062057325648591205, 0.06239591816021514, 0.04657644771113533, 0.04657644771113533, 0.04657644771113533, 0.04657644771113533, 0.04657644771113533, 0.047255082254217234, 0.04811217327541794, 0.04839979678889107, 0.04839979678889107, 0.04839979678889107, 0.048106339003671617, 0.048106339003671617, 0.04965073348737514, 0.04965073348737514
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07754545644888919, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.07577812854002115, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07411168852920691, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07328117454057606, 0.07245268195575731, 0.07245268195575731, 0.07245268195575731, 0.07290699714536696, 0.07290699714536696, 0.07189759638247009, 0.05225865699913618, 0.05225865699913618, 0.052613819571631665, 0.052613819571631665, 0.052613819571631665, 0.05182213329351433, 0.03868347406038929, 0.03868347406038929, 0.03868347406038929, 0.03868347406038929, 0.03868347406038929, 0.03924710531682615, 0.03798078541594269, 0.038207841609876544, 0.038207841609876544, 0.038207841609876544, 0.03797617971621703, 0.03797617971621703, 0.03615195440931066, 0.03615195440931066
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.0908885381266455, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09172260541721595, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09255497813745976, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09338549212609061, 0.09421398471090936, 0.09421398471090936, 0.09421398471090936, 0.09480475434389485, 0.09480475434389485, 0.09540017989342085, 0.11292916740398429, 0.11292916740398429, 0.11142273049283301, 0.11142273049283301, 0.11142273049283301, 0.11203066681260289, 0.14040862738254695, 0.14040862738254695, 0.14040862738254695, 0.14040862738254695, 0.14040862738254695, 0.13960534256113202, 0.1421661579419449, 0.1402118199313598, 0.1402118199313598, 0.1402118199313598, 0.14220580052505727, 0.14220580052505727, 0.1438932734503464, 0.1438932734503464
