s0914007
WINNER
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09254027956931393, 0.09254027956931393, 0.09254027956931393, 0.09254027956931393, 0.09254027956931393, 0.09254027956931393, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09729769984201865, 0.09729769984201865, 0.09729769984201865, 0.09729769984201865, 0.09729769984201865, 0.09729769984201865, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.09969724331568537, 0.09848882474779101, 0.10039229725265508, 0.15833445166302404, 0.15891777699593254, 0.15891777699593254, 0.15891777699593254, 0.15494199639839473, 0.15624531425166913, 0.17909996436883902, 0.17909996436883902, 0.17909996436883902, 0.17909996436883902, 0.1790745762753337
fred
LOSER
Conquer the continents of ASIA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08415760864503923, 0.08415760864503923, 0.08415760864503923, 0.08415760864503923, 0.08377359039691631, 0.08431567211963559, 0.034721791584496495, 0.0334429213932762, 0.0334429213932762, 0.0334429213932762, 0.033035942671919706, 0.033035942671919706, 0.037966118812949326, 0.037636125908448344, 0.03697964680814209, 0.03697964680814209
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08166666825612386, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08111486697693301, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07782811243124321, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07421020543673341, 0.07319659779215854, 0.02673404041323422, 0.027358257313252816, 0.027358257313252816, 0.027358257313252816, 0.027025325017986053, 0.027025325017986053, 0.01484586913220976, 0.015023184685087908, 0.015375931526114044, 0.015375931526114044
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08437857001942681, 0.08549926586261708, 0.08549926586261708, 0.08549926586261708, 0.08549926586261708, 0.08549926586261708, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08941597860078092, 0.08941597860078092, 0.08941597860078092, 0.08941597860078092, 0.08722780834651087, 0.08779224160517235, 0.096582264885449, 0.09883737788190147, 0.09883737788190147, 0.09883737788190147, 0.09763459092439926, 0.09763459092439926, 0.05363378085835438, 0.05427437006341555, 0.05554874117645637, 0.05554874117645637
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.0867516336608217, 0.0867516336608217, 0.0867516336608217, 0.0867516336608217, 0.0867516336608217, 0.0867516336608217, 0.08791795129868371, 0.08791795129868371, 0.08791795129868371, 0.08791795129868371, 0.08791795129868371, 0.08791795129868371, 0.08909177500773807, 0.08909177500773807, 0.08909177500773807, 0.08909177500773807, 0.08909177500773807, 0.08909177500773807, 0.09028232840426323, 0.09028232840426323, 0.09028232840426323, 0.09028232840426323, 0.09028232840426323, 0.09028232840426323, 0.09148035145800572, 0.09148035145800572, 0.09148035145800572, 0.09148035145800572, 0.09148035145800572, 0.09148035145800572, 0.09148035145800572, 0.09269537145169568, 0.09269537145169568, 0.09269537145169568, 0.09269537145169568, 0.09269537145169568, 0.09391781742850663, 0.09391781742850663, 0.09391781742850663, 0.09391781742850663, 0.09391781742850663, 0.09391781742850663, 0.09514750595091699, 0.09514750595091699, 0.09514750595091699, 0.09514750595091699, 0.09514750595091699, 0.09514750595091699, 0.09638424842847758, 0.09638424842847758, 0.09638424842847758, 0.09638424842847758, 0.09638424842847758, 0.09638424842847758, 0.09765888083975896, 0.09765888083975896, 0.09765888083975896, 0.09765888083975896, 0.09765888083975896, 0.09765888083975896, 0.09892013793235603, 0.09892013793235603, 0.09892013793235603, 0.09892013793235603, 0.10252889753043845, 0.10319234099917934, 0.26381899886739407, 0.25410203905245937, 0.25410203905245937, 0.25410203905245937, 0.2561324252179052, 0.2561324252179052, 0.42156805850925255, 0.4179038844397962, 0.41061447408074697, 0.41061447408074697
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07782811243124321, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07421020543673341, 0.07469040445668586, 0.027885846600321115, 0.028536957186307575, 0.028536957186307575, 0.028536957186307575, 0.02818968087600822, 0.02818968087600822, 0.014182199491838491, 0.014351588331355308, 0.014688565979817434, 0.014688565979817434
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07782811243124321, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07421020543673341, 0.07469040445668586, 0.027885846600321115, 0.028536957186307575, 0.028536957186307575, 0.028536957186307575, 0.02818968087600822, 0.02818968087600822, 0.014182199491838491, 0.014351588331355308, 0.014688565979817434, 0.014688565979817434
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08166666825612386, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07782811243124321, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07572469795142799, 0.07469040445668586, 0.03239104757479389, 0.03314735073709044, 0.03314735073709044, 0.03314735073709044, 0.03274396891943475, 0.03274396891943475, 0.018378330103987338, 0.018597836536001843, 0.019034516788924975, 0.019034516788924975
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08166666825612386, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08111486697693301, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.08053191609017965, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07997592208288146, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07941643971070901, 0.07782811243124321, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07830378382122057, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.07774245488647648, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.0771779059581665, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07663457491440737, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07607182006603673, 0.07884703769659275, 0.07777009740662841, 0.06663722804040793, 0.06819315012589354, 0.06819315012589354, 0.06819315012589354, 0.06873804315040484, 0.06873804315040484, 0.052844164114370006, 0.05347532232362524, 0.05473093166464845, 0.05473093166464845
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.0827702708145055, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08437857001942681, 0.08549926586261708, 0.08549926586261708, 0.08549926586261708, 0.08549926586261708, 0.08549926586261708, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08941597860078092, 0.08941597860078092, 0.08941597860078092, 0.08941597860078092, 0.08900796596818229, 0.0895839182617293, 0.11607697786152943, 0.11878727567526291, 0.11878727567526291, 0.11878727567526291, 0.11734171136587639, 0.11734171136587639, 0.06586082193502482, 0.06664744802949046, 0.0682123410430332, 0.0682123410430332
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08166666825612386, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08415760864503923, 0.08415760864503923, 0.08415760864503923, 0.08415760864503923, 0.08548325384331902, 0.08603639844757298, 0.06067315668085404, 0.058438447930369265, 0.058438447930369265, 0.058438447930369265, 0.05890539662802789, 0.05890539662802789, 0.08842287095649515, 0.08765431939200662, 0.08612538336728405, 0.08612538336728405
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.0843785700194268, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.08428570304741616, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.0836736384631841, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08478017955567556, 0.08415760864503923, 0.08415760864503923, 0.08415760864503923, 0.08415760864503923, 0.08209812018683241, 0.08262936028543669, 0.028767616275526226, 0.0277080497828899, 0.0277080497828899, 0.0277080497828899, 0.027370860739525115, 0.027370860739525115, 0.03083882212092395, 0.030570778064769284, 0.030037538354379306, 0.030037538354379306
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08443640371398348, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08497301019688823, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08610057997672303, 0.08437857001942681, 0.08549926586261708, 0.08549926586261708, 0.08549926586261708, 0.08549926586261708, 0.08549926586261708, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08662681119672809, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.0889017687970459, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08827590197372584, 0.08941597860078092, 0.08941597860078092, 0.08941597860078092, 0.08941597860078092, 0.09267801176957974, 0.0914121597124293, 0.2178251846156725, 0.22291121573498895, 0.22291121573498895, 0.22291121573498895, 0.2246923736125044, 0.2246923736125044, 0.18727676447275607, 0.1895135538946479, 0.1939633632306357, 0.1939633632306357
ted
LOSER
Conquer the continents of ASIA and SOUTH AMERICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92
