s0914007
WINNER
Conquer the continents of NORTH AMERICA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08274767841419697, 0.08274767841419697, 0.08274767841419697, 0.08274767841419697, 0.08274767841419697, 0.08216974331792957, 0.08216974331792957, 0.08216974331792957, 0.08216974331792957, 0.08216974331792957, 0.08216974331792957, 0.08328800199169825, 0.08328800199169825, 0.08328800199169825, 0.08328800199169825, 0.08328800199169825, 0.08328800199169825, 0.0844138247081586, 0.0844138247081586, 0.0844138247081586, 0.0844138247081586, 0.0844138247081586, 0.0844138247081586, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08668753698041708, 0.08668753698041708, 0.08668753698041708, 0.08668753698041708, 0.08668753698041708, 0.08668753698041708, 0.08783510122364611, 0.08783510122364611, 0.08783510122364611, 0.08783510122364611, 0.08783510122364611, 0.08783510122364611, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09131857025399309, 0.09131857025399309, 0.09360276045973523, 0.09476519187594114, 0.09476519187594114, 0.09478968114784714, 0.11585901179704441, 0.11585901179704441, 0.11583341290965087, 0.11583341290965087, 0.11583341290965087, 0.11583341290965087, 0.1231075147509614, 0.1231075147509614, 0.12042656316963368, 0.12042656316963368, 0.12042656316963368, 0.12042656316963368, 0.11481979612637502, 0.11481979612637502, 0.11481979612637502, 0.1161875983011627, 0.1161875983011627, 0.11698034923200873, 0.11698034923200873, 0.11698034923200873, 0.11698034923200873, 0.11698034923200873, 0.11698034923200873, 0.11698034923200873, 0.11698034923200873, 0.11698034923200873, 0.11698034923200873
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08274767841419697, 0.08274767841419697, 0.08274767841419697, 0.08274767841419697, 0.08274767841419697, 0.08216974331792957, 0.08216974331792957, 0.08216974331792957, 0.08216974331792957, 0.08216974331792957, 0.08216974331792957, 0.08328800199169825, 0.08328800199169825, 0.08328800199169825, 0.08328800199169825, 0.08328800199169825, 0.08328800199169825, 0.0844138247081586, 0.0844138247081586, 0.0844138247081586, 0.0844138247081586, 0.0844138247081586, 0.0844138247081586, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08668753698041708, 0.08668753698041708, 0.08668753698041708, 0.08668753698041708, 0.08668753698041708, 0.08668753698041708, 0.08783510122364611, 0.08783510122364611, 0.08783510122364611, 0.08783510122364611, 0.08783510122364611, 0.08783510122364611, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09131857025399309, 0.09131857025399309, 0.09360276045973523, 0.09476519187594114, 0.09476519187594114, 0.09478968114784714, 0.10996787560397438, 0.10996787560397438, 0.10994357835492288, 0.10994357835492288, 0.10994357835492288, 0.10994357835492288, 0.11005197440366667, 0.11005197440366667, 0.10765533748509509, 0.10765533748509509, 0.10765533748509509, 0.10765533748509509, 0.0963922870177299, 0.0963922870177299, 0.0963922870177299, 0.09558976013521649, 0.09558976013521649, 0.09624197149369658, 0.09624197149369658, 0.09624197149369658, 0.09624197149369658, 0.09624197149369658, 0.09624197149369658, 0.09624197149369658, 0.09624197149369658, 0.09624197149369658, 0.09624197149369658
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08502244429324025, 0.08502244429324025, 0.08502244429324025, 0.08502244429324025, 0.08502244429324025, 0.08502244429324025, 0.08615959516160326, 0.08615959516160326, 0.08615959516160326, 0.08615959516160326, 0.08615959516160326, 0.08730390666323601, 0.08730390666323601, 0.08730390666323601, 0.08730390666323601, 0.08730390666323601, 0.08730390666323601, 0.0867221977818333, 0.0867221977818333, 0.0867221977818333, 0.0867221977818333, 0.0867221977818333, 0.0867221977818333, 0.08613655414819817, 0.08613655414819817, 0.08613655414819817, 0.08613655414819817, 0.08613655414819817, 0.08613655414819817, 0.08554705641779947, 0.08554705641779947, 0.08554705641779947, 0.08554705641779947, 0.08554705641779947, 0.08554705641779947, 0.08495378789424228, 0.08495378789424228, 0.08495378789424228, 0.08495378789424228, 0.08495378789424228, 0.08495378789424228, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08375628473646693, 0.08375628473646693, 0.08375628473646693, 0.08375628473646693, 0.08375628473646693, 0.08375628473646693, 0.08315222965810118, 0.08315222965810118, 0.08315222965810118, 0.08315222965810118, 0.08315222965810118, 0.08315222965810118, 0.08254476281936249, 0.08254476281936249, 0.08135654603136719, 0.08075185885594864, 0.08075185885594864, 0.08070812166019134, 0.07226011825074363, 0.07226011825074363, 0.07227306164771341, 0.07227306164771341, 0.07227306164771341, 0.07227306164771341, 0.07681166236406145, 0.07681166236406145, 0.07823709640688041, 0.07823709640688041, 0.07823709640688041, 0.07823709640688041, 0.09275200299355238, 0.09275200299355238, 0.09275200299355238, 0.09385692040057216, 0.09385692040057216, 0.09260736418098275, 0.09260736418098275, 0.09260736418098275, 0.09260736418098275, 0.09260736418098275, 0.09260736418098275, 0.09260736418098275, 0.09260736418098275, 0.09260736418098275, 0.09260736418098275
fred
LOSER
Conquer the continents of ASIA and SOUTH AMERICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07919259624114992, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.0772930499225178, 0.0772930499225178, 0.0788285509449631, 0.0780453392054932, 0.07854220982303142, 0.07854220982303142, 0.044728318603259556, 0.044728318603259556, 0.044728318603259556, 0.04665185844914854, 0.04665185844914854, 0.046413387362913804, 0.04319432122264993, 0.04319432122264993, 0.04319432122264993, 0.04319432122264993, 0.04319921569543239, 0.04295593975781305, 0.03644403122698581, 0.03644403122698581, 0.03644403122698581, 0.03644403122698581, 0.03669325866276246, 0.031542842840594304, 0.031542842840594304, 0.031542842840594304, 0.031542842840594304, 0.0317874986145837, 0.03370850491378868, 0.03370850491378868, 0.03213263059111609, 0.03213263059111609
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08903440393361826, 0.08903440393361826, 0.08727716424407411, 0.08817347804249909, 0.08696013391903219, 0.08696013391903219, 0.10379044630841569, 0.10379044630841569, 0.10379044630841569, 0.10188775858105631, 0.10188775858105631, 0.10339427402989562, 0.11191201335702562, 0.11191201335702562, 0.11191201335702562, 0.11191201335702562, 0.1118799246367844, 0.11347486935313511, 0.13321225984395868, 0.13321225984395868, 0.13321225984395868, 0.13321225984395868, 0.1314407874571077, 0.1497836644218662, 0.1497836644218662, 0.1497836644218662, 0.1497836644218662, 0.14792652581079407, 0.14468833597628047, 0.14468833597628047, 0.14654198170214672, 0.14654198170214672
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07348000423481478, 0.07348000423481478, 0.07348000423481478, 0.07348000423481478, 0.07348000423481478, 0.07348000423481478, 0.07274760449027762, 0.07274760449027762, 0.07131181144532292, 0.07204416521899017, 0.07250282974946434, 0.07250282974946434, 0.04369661151925222, 0.04369661151925222, 0.04369661151925222, 0.04557578283649212, 0.04557578283649212, 0.045342812343990437, 0.042651739356726545, 0.042651739356726545, 0.042651739356726545, 0.042651739356726545, 0.04265657234799709, 0.04241635230079185, 0.03682313192823217, 0.03682313192823217, 0.03682313192823217, 0.03682313192823217, 0.03707495189541909, 0.032560041970784, 0.032560041970784, 0.032560041970784, 0.032560041970784, 0.03281258744709844, 0.03549145354837497, 0.03549145354837497, 0.033832226286167555, 0.033832226286167555
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08903440393361826, 0.08903440393361826, 0.08727716424407411, 0.08817347804249909, 0.0887348288026017, 0.0887348288026017, 0.12616664715847256, 0.12616664715847256, 0.12616664715847256, 0.12385375864427177, 0.12385375864427177, 0.12322065331170824, 0.12207286610607496, 0.12207286610607496, 0.12207286610607496, 0.12207286610607496, 0.12208669853366547, 0.12139916855011143, 0.11736714010141033, 0.11736714010141033, 0.11736714010141033, 0.11736714010141033, 0.11816977116024485, 0.11281101856717941, 0.11281101856717941, 0.11281101856717941, 0.11281101856717941, 0.11368601474940575, 0.11119736779937354, 0.11119736779937354, 0.11262195067371579, 0.11262195067371579
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09268051048935391, 0.09268051048935391, 0.09268051048935391, 0.09268051048935391, 0.09268051048935391, 0.09363886973585427, 0.09363886973585427, 0.09363886973585427, 0.09363886973585427, 0.09363886973585427, 0.09363886973585427, 0.09459748779745025, 0.09459748779745025, 0.09647675817660273, 0.09551820028502521, 0.09612631074549483, 0.09612631074549483, 0.13667614502815092, 0.13667614502815092, 0.13667614502815092, 0.13417059627084912, 0.13417059627084912, 0.13348475418658687, 0.132241357979176, 0.132241357979176, 0.132241357979176, 0.132241357979176, 0.13225634262782943, 0.1315115423984518, 0.12714365185508095, 0.12714365185508095, 0.12714365185508095, 0.12714365185508095, 0.12801314091159502, 0.12220801203581663, 0.12220801203581663, 0.12220801203581663, 0.12220801203581663, 0.12315589412505716, 0.12045994651031841, 0.12045994651031841, 0.1220031950623201, 0.1220031950623201
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09268051048935391, 0.09268051048935391, 0.09268051048935391, 0.09268051048935391, 0.09268051048935391, 0.09363886973585427, 0.09363886973585427, 0.09363886973585427, 0.09363886973585427, 0.09363886973585427, 0.09363886973585427, 0.09459748779745025, 0.09459748779745025, 0.09647675817660273, 0.09551820028502521, 0.09612631074549483, 0.09612631074549483, 0.13667614502815092, 0.13667614502815092, 0.13667614502815092, 0.13417059627084912, 0.13417059627084912, 0.13348475418658687, 0.132241357979176, 0.132241357979176, 0.132241357979176, 0.132241357979176, 0.13225634262782943, 0.1315115423984518, 0.12714365185508095, 0.12714365185508095, 0.12714365185508095, 0.12714365185508095, 0.12801314091159502, 0.12220801203581663, 0.12220801203581663, 0.12220801203581663, 0.12220801203581663, 0.12315589412505716, 0.12045994651031841, 0.12045994651031841, 0.1220031950623201, 0.1220031950623201
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07919259624114992, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.0772930499225178, 0.0772930499225178, 0.0788285509449631, 0.0780453392054932, 0.07697136712464456, 0.07697136712464456, 0.049038528525130895, 0.049038528525130895, 0.049038528525130895, 0.05114742880458337, 0.05114742880458337, 0.051903696218211996, 0.05617958246674296, 0.05617958246674296, 0.05617958246674296, 0.05617958246674296, 0.0561634740003597, 0.056964132710129005, 0.06687225895587956, 0.06687225895587956, 0.06687225895587956, 0.06687225895587956, 0.06598298374708533, 0.07519106729600201, 0.07519106729600201, 0.07519106729600201, 0.07519106729600201, 0.07425878783266994, 0.0726332237185595, 0.0726332237185595, 0.07356374976126598, 0.07356374976126598
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07919259624114992, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.0772930499225178, 0.0772930499225178, 0.0788285509449631, 0.0780453392054932, 0.07854220982303142, 0.07854220982303142, 0.06182869324119518, 0.06182869324119518, 0.06182869324119518, 0.06448763412657912, 0.06448763412657912, 0.06415799160707185, 0.06356036677773873, 0.06356036677773873, 0.06356036677773873, 0.06356036677773873, 0.06356756898572422, 0.0632095888766358, 0.06111020991362344, 0.06111020991362344, 0.06111020991362344, 0.06111020991362344, 0.061528120347891416, 0.058737948451784455, 0.058737948451784455, 0.058737948451784455, 0.058737948451784455, 0.05919353764244949, 0.057897759817532216, 0.057897759817532216, 0.058639505406759204, 0.058639505406759204
