s0914007
Conquer the continents of ASIA and SOUTH AMERICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86
Occupy-Europe-Australia-Asia, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.10987759709243657, 0.11021581542894902, 0.10896315480596828, 0.10896315480596828, 0.11005206775682977, 0.11005206775682977, 0.013989824091315169, 0.12396125228187406
Occupy-Europe-South-America-North-America, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.0654488879233569, 0.06433734287074352, 0.06490419790188608, 0.06490419790188608, 0.06424175685992992, 0.06424175685992992, 0.006162377142022424, 0.05351161512045236
Occupy-Asia-Africa, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.12124424506751622, 0.12409943789877236, 0.12519283696680988, 0.12519283696680988, 0.12644393970673148, 0.12644393970673148, 0.12916253277143433, 0.14242484879188
Occupy-Europe-South-America-Africa, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.06965535580109745, 0.0684723705956131, 0.06907565798726618, 0.06907565798726618, 0.06837064117279042, 0.06837064117279042, 0.0074527721698644965, 0.06471688874974026
Occupy-Europe-South-America-Australia, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.06501166541435763, 0.06390754588923891, 0.06318120306869887, 0.06318120306869887, 0.06253634767650772, 0.06253634767650772, 0.006816802410709721, 0.059194382061847364
Occupy-Europe-Australia-South-America, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.06501166541435763, 0.06390754588923891, 0.06318120306869887, 0.06318120306869887, 0.06253634767650772, 0.06253634767650772, 0.006816802410709721, 0.059194382061847364
Occupy-Europe-Australia-Africa, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08165555867770986, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08110390701054494, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.08054862801752755, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07998980022646847, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07944962114364326, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07890588716440103, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07835867512534067, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07780806427753377, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.07725413625511983, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.07613666692664446, 0.06810745900551751, 0.06695076236015506, 0.06618983178625595, 0.06618983178625595, 0.06685129359117287, 0.06685129359117287, 0.007287155010534177, 0.06327873566641272
Occupy-Europe-Australia-North-America, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.0637707113099375, 0.06268766741251934, 0.0619751891514952, 0.0619751891514952, 0.06259453232505992, 0.06259453232505992, 0.006004367471714157, 0.05213952242505615
Occupy-North-America-Australia, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.06880524115019572, 0.0690170331334658, 0.06823261830711103, 0.06823261830711103, 0.06891449450533699, 0.06891449450533699, 0.006610608527093477, 0.05740387695546197
Occupy-Asia-South-America, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.11745536240915633, 0.1202213304644357, 0.12128056081159706, 0.12128056081159706, 0.1200427175954385, 0.1200427175954385, 0.015259835974316691, 0.13521459345343767
Occupy-Europe-South-America-Asia, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08502244429324027, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08444804649472755, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08386987180563665, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08328800199169827, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.08441382470815861, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.0855470564177995, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08668753698041709, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08783510122364613, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.08898957900841324, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09015079530132547, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.09131857025399309, 0.11177203842161651, 0.11211608810875849, 0.11310390584851429, 0.11310390584851429, 0.11194951720091303, 0.11194951720091303, 0.11435647463805965, 0.1260985152522512
Occupy-North-America-Africa, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08332199702904988, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08444804649472754, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08558150017683577, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08672219778183328, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08613655414819815, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08554705641779946, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08495378789424227, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08435683449882009, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08375628473646692, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.08254476281936247, 0.07383977099045394, 0.07406705994810964, 0.07471964029569834, 0.07471964029569834, 0.07546634393278173, 0.07546634393278173, 0.007239093318343664, 0.0628613871797389
ted
Conquer the continents of NORTH AMERICA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07423450894670601, 0.0904088949007614, 0.08963845571025285, 0.0895165890877598, 0.0895165890877598, 0.0895165890877598, 0.0895165890877598, 0.07927618435771722
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.15583320052237848, 0.1576583987566495, 0.15744405663738942, 0.15744405663738942, 0.15744405663738942, 0.15744405663738942, 0.015011613390485698
