s0914007
Conquer the continents of ASIA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.0781395703663376, 0.0781395703663376, 0.0781395703663376, 0.0781395703663376, 0.0781395703663376, 0.0781395703663376, 0.0775462889167217, 0.0775462889167217, 0.0775462889167217, 0.0775462889167217, 0.0775462889167217, 0.0775462889167217, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091737, 0.07574949745091737, 0.0765146431527443, 0.07570966264262687, 0.07570966264262687, 0.07359869090103702, 0.043874228836331255, 0.043874228836331255, 0.04443428577318552, 0.04443428577318552, 0.0440301624081712, 0.0440301624081712, 0.03697368861829018, 0.03697368861829018, 0.0385164148856893, 0.0385164148856893, 0.0385164148856893, 0.0385164148856893, 0.03256509422423691, 0.03256509422423691, 0.03303882899750706, 0.03321216630803906, 0.03321216630803906, 0.03321216630803906, 0.0313661633989241, 0.0313661633989241, 0.03182898511822384, 0.03182898511822384
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09254027956931393, 0.09254027956931393, 0.09254027956931393, 0.09254027956931393, 0.09254027956931393, 0.09254027956931393, 0.09372085926732489, 0.09372085926732489, 0.09372085926732489, 0.09372085926732489, 0.09372085926732489, 0.09372085926732489, 0.09490742216655663, 0.09490742216655663, 0.09490742216655663, 0.09490742216655663, 0.09490742216655663, 0.09490742216655663, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.0985010050981653, 0.0985010050981653, 0.09949596378716952, 0.10045837133907076, 0.10045837133907076, 0.10168402840765668, 0.1525807096774067, 0.1525807096774067, 0.15143784553424436, 0.15143784553424436, 0.15312299738672752, 0.15312299738672752, 0.1636367786060769, 0.1636367786060769, 0.1604398511731371, 0.1604398511731371, 0.1604398511731371, 0.1604398511731371, 0.1691906695661483, 0.1691906695661483, 0.16821890447089033, 0.1657194343597813, 0.1657194343597813, 0.1657194343597813, 0.16961316829107753, 0.16961316829107753, 0.1686735717367193, 0.1686735717367193
fred
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07729304992251781, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07518218566789107, 0.07566511875654224, 0.07374299822035527, 0.07374299822035527, 0.07374299822035527, 0.07374299822035527, 0.07374299822035527, 0.07374299822035527, 0.06353907984298274, 0.0638144790228363, 0.0638144790228363, 0.0638144790228363, 0.0638144790228363, 0.0638144790228363, 0.05923665679308647, 0.05923665679308647, 0.05923665679308647, 0.05923665679308647, 0.05923665679308647, 0.05923665679308647, 0.05773117480834744, 0.05773117480834744, 0.057417700459378225
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08903440393361826, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09201404134567615, 0.0907529938183827, 0.09025264731163314, 0.09025264731163314, 0.09025264731163314, 0.09025264731163314, 0.09025264731163314, 0.09025264731163314, 0.08599553742155616, 0.08464090648510063, 0.08464090648510063, 0.08464090648510063, 0.08464090648510063, 0.08464090648510063, 0.08688552963506128, 0.08688552963506128, 0.08688552963506128, 0.08688552963506128, 0.08688552963506128, 0.08688552963506128, 0.08633199176856365, 0.08633199176856365, 0.08586321792142287
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07348000423481477, 0.07348000423481477, 0.07348000423481477, 0.07348000423481477, 0.07348000423481477, 0.07348000423481477, 0.07274760449027762, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07220497392605593, 0.0726687828824505, 0.07082277824763993, 0.07082277824763993, 0.07082277824763993, 0.07082277824763993, 0.07082277824763993, 0.07082277824763993, 0.05980247596341678, 0.06006167947839113, 0.06006167947839113, 0.06006167947839113, 0.06006167947839113, 0.06006167947839113, 0.05463800825760144, 0.05463800825760144, 0.05463800825760144, 0.05463800825760144, 0.05463800825760144, 0.05463800825760144, 0.051107817456107096, 0.051107817456107096, 0.051846912432831314
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08903440393361826, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09017376227379117, 0.09075299381838269, 0.09566780615033112, 0.09566780615033112, 0.09566780615033112, 0.09566780615033112, 0.09566780615033112, 0.09566780615033112, 0.11614253770493883, 0.11664593749777646, 0.11664593749777646, 0.11664593749777646, 0.11664593749777646, 0.11664593749777646, 0.11973931376853346, 0.11973931376853346, 0.11973931376853346, 0.11973931376853346, 0.11973931376853346, 0.11973931376853346, 0.12944664723524593, 0.12944664723524593, 0.13131863808689068
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.09363886973585424, 0.09363886973585424, 0.09363886973585424, 0.09363886973585424, 0.09363886973585424, 0.09363886973585424, 0.09459748779745025, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.09389187709676602, 0.09449499196769963, 0.0996124556709868, 0.0996124556709868, 0.0996124556709868, 0.0996124556709868, 0.0996124556709868, 0.0996124556709868, 0.12305302112193767, 0.12358637321295363, 0.12358637321295363, 0.12358637321295363, 0.12358637321295363, 0.12358637321295363, 0.12935133103316196, 0.12935133103316196, 0.12935133103316196, 0.12935133103316196, 0.12935133103316196, 0.12935133103316196, 0.13369264604477935, 0.13369264604477935, 0.1329667087098821
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.09363886973585424, 0.09363886973585424, 0.09363886973585424, 0.09363886973585424, 0.09363886973585424, 0.09363886973585424, 0.09459748779745025, 0.0926805104893539, 0.0926805104893539, 0.0926805104893539, 0.09389187709676602, 0.09449499196769963, 0.0996124556709868, 0.0996124556709868, 0.0996124556709868, 0.0996124556709868, 0.0996124556709868, 0.0996124556709868, 0.12305302112193767, 0.12358637321295363, 0.12358637321295363, 0.12358637321295363, 0.12358637321295363, 0.12358637321295363, 0.12935133103316196, 0.12935133103316196, 0.12935133103316196, 0.12935133103316196, 0.12935133103316196, 0.12935133103316196, 0.13369264604477935, 0.13369264604477935, 0.1329667087098821
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07729304992251781, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07518218566789107, 0.07566511875654224, 0.07374299822035527, 0.07374299822035527, 0.07374299822035527, 0.07374299822035527, 0.07374299822035527, 0.07374299822035527, 0.06226829824612309, 0.06253818944237957, 0.06253818944237957, 0.06253818944237957, 0.06253818944237957, 0.06253818944237957, 0.056890885184080246, 0.056890885184080246, 0.056890885184080246, 0.056890885184080246, 0.056890885184080246, 0.056890885184080246, 0.059067542296345095, 0.059067542296345095, 0.05992174672086718
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07729304992251781, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07671651449453029, 0.07566511875654224, 0.06931841832713397, 0.06931841832713397, 0.06931841832713397, 0.06931841832713397, 0.06931841832713397, 0.06931841832713397, 0.04417389324475786, 0.04347805106309096, 0.04347805106309096, 0.04347805106309096, 0.04347805106309096, 0.04347805106309096, 0.03955190953100559, 0.03955190953100559, 0.03955190953100559, 0.03955190953100559, 0.03955190953100559, 0.03955190953100559, 0.034992144430318735, 0.034992144430318735, 0.03480214068051205
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07650978901975243, 0.07729304992251781, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07671651449453029, 0.07566511875654224, 0.06931841832713397, 0.06931841832713397, 0.06931841832713397, 0.06931841832713397, 0.06931841832713397, 0.06931841832713397, 0.04417389324475786, 0.04347805106309096, 0.04347805106309096, 0.04347805106309096, 0.04347805106309096, 0.04347805106309096, 0.03955190953100559, 0.03955190953100559, 0.03955190953100559, 0.03955190953100559, 0.03955190953100559, 0.03955190953100559, 0.03774365308488034, 0.03774365308488034, 0.03753870892571883
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.08921598315996992, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08993077399491305, 0.08903440393361826, 0.09082690204730727, 0.09082690204730727, 0.09082690204730727, 0.09017376227379119, 0.0907529938183827, 0.09566780615033113, 0.09566780615033113, 0.09566780615033113, 0.09566780615033113, 0.09566780615033113, 0.09566780615033113, 0.11818012608572724, 0.11869235745387782, 0.11869235745387782, 0.11869235745387782, 0.11869235745387782, 0.11869235745387782, 0.12422902315992329, 0.12422902315992329, 0.12422902315992329, 0.12422902315992329, 0.12422902315992329, 0.12422902315992329, 0.1167744764563737, 0.1167744764563737, 0.11614040304447962
